label,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62
good,0.0,0.0,0.0,0.10630135518654725,-0.42998967978187513,0.026072799069202186,0.282015566065481,-0.8286465086292577,0.0028763906276427532,0.3616587730322167,-1.1212484519032335,-0.028865911052216392,0.31889648780707514,-1.344225233976474,-0.0487955468002132,0.5763659151985921,-0.815495640141151,-0.05254116005654043,0.8841904074504899,-0.7104728701546106,-0.10881534471317712,0.7749201144956495,-0.6090843389244132,-0.14077245315174386,0.62866088471602,-0.614580392955422,-0.1580955487193004,0.618834979930352,-0.5483937333091402,-0.10231547125822262,0.9019646040596059,-0.44361858886409794,-0.10082255767524122,0.798261647384494,-0.35824814219483025,-0.0793918305524969,0.6666165629572282,-0.3654166961228245,-0.08056302679716919,0.6384930828894128,-0.25477868304795664,-0.14919265272718835,0.8822989233479785,-0.16500440620914247,-0.13723163588308096,0.7738001483536043,-0.09522897432191728,-0.08047307309456198,0.6450945897397545,-0.09993976768865274,-0.06110617176789729,0.6351285607498467,0.03854276141039263,-0.19534017047496985,0.8345583115595556,0.0976107004845418,-0.18310356104493433,0.7246494324053747,0.1339980408174342,-0.12734275708376372,0.6093981092552636,0.12001002332544551,-0.09385833013901601
good,0.0,0.0,0.0,0.10748621885363417,-0.43370489765951165,0.023700985574127018,0.2806845117714731,-0.8313784898660139,-0.004227874475285052,0.3724741194637624,-1.1294894292961946,-0.03823458057365205,0.33197209247053316,-1.3589562684274987,-0.061191133043882004,0.566098620304046,-0.820967345708082,-0.07440570214444382,0.8808121688950202,-0.7090306401398642,-0.12057102439541313,0.7778432769542001,-0.6051343404485995,-0.1394475710422875,0.6371620224654276,-0.6133353194580199,-0.14936606246961123,0.6117986476350353,-0.55414179656204,-0.12196984646875168,0.8952197563897141,-0.4387816195907173,-0.10768830235568151,0.7926960306128882,-0.35187160746375934,-0.07671676400820367,0.6633240854457664,-0.3688385740332651,-0.07564671705543241,0.6361361820793082,-0.2509196707234413,-0.16392038508698234,0.8787102274268465,-0.16112639176423146,-0.13977119770520302,0.7728985383050466,-0.09261257763299911,-0.0764990356525184,0.6462049007685722,-0.10273625671963607,-0.05769086313420473,0.6385045705095678,0.05306981192218344,-0.20478926620531263,0.8299979525685829,0.09189221784035374,-0.18116654329504303,0.7189262531594929,0.12733971593694596,-0.11753803617186191,0.6074800136552417,0.11722178092984441,-0.08165557907533617
good,0.0,0.0,0.0,0.10689790029582338,-0.42974450508620243,0.019479178141669308,0.286704260666193,-0.8338182558324458,-0.007436799439696641,0.3790035671608976,-1.1312531417103169,-0.04138066938239042,0.34530141842070394,-1.3625557709809584,-0.06364361241917077,0.5817903296821397,-0.8112235228906706,-0.058546647263045,0.8810215488044668,-0.7001352368796699,-0.1059005649292214,0.7778413285926401,-0.5967447812596243,-0.13060893655258782,0.639429309104185,-0.609952282879047,-0.14529602494369515,0.6223434697013283,-0.5474027124115105,-0.10658025749456519,0.8947322155624261,-0.4402728662075441,-0.098076708326581,0.7926596844989594,-0.35195481174665944,-0.07423435072312981,0.6642571775873942,-0.36486316211936853,-0.0758222955720469,0.6395622940171523,-0.24993723741135845,-0.15096871934398023,0.8788722741194557,-0.16255966884568793,-0.1353785713672292,0.7716736023903571,-0.09163230809107017,-0.0770772596788464,0.6442539654544547,-0.09835102733918492,-0.058117370732645224,0.6343414048414044,0.050618516628718586,-0.19461704756837508,0.8290135601806138,0.09516638863391871,-0.17770643134214348,0.7187055560176271,0.12998510514482936,-0.1169668603927092,0.6049759770666219,0.11849603819998615,-0.08106433628335495
good,0.0,0.0,0.0,0.11701419374024914,-0.42006627700125254,0.03079730293331181,0.30131255817592356,-0.8118877159378025,0.004851735422097959,0.3858666313122829,-1.1139968430409293,-0.030459020522887258,0.3442948690885171,-1.34147274348319,-0.054468899538625805,0.5884829852711704,-0.8070777234278218,-0.04800879693200309,0.8866601905297885,-0.6837874535833858,-0.09335127419481151,0.782473675416975,-0.5659687934606749,-0.11978674997758247,0.6420725894703342,-0.5801518649494122,-0.13684562451655147,0.6314624530998708,-0.5504816941596378,-0.1012549842379744,0.8969181635753605,-0.42015472850014884,-0.08660123231327989,0.79482491636357,-0.32387603010723276,-0.06269923253637379,0.6691607346480415,-0.34676929977014104,-0.06582771861633195,0.6507049503254764,-0.25504509541467946,-0.14997046859045768,0.8757380730867894,-0.14025021296138054,-0.12691513524818776,0.7665463403700027,-0.06452840106766905,-0.07032486923115382,0.642293718217575,-0.0829796364560052,-0.05482434425617716,0.6466351705019736,0.04422296954389822,-0.19771740903002652,0.8227020489114323,0.124587221536824,-0.17523581791483847,0.7112007211991791,0.16320565139208448,-0.11689533365830454,0.6019482096667221,0.14092749872435792,-0.08369103584539701
good,0.0,0.0,0.0,0.12219830698869079,-0.4269521390448256,0.02546585320651358,0.29263441812138763,-0.8200512661383931,-0.007327198706365147,0.3784788766586518,-1.1217159344478396,-0.047976635934121346,0.33628435216279834,-1.356586995461115,-0.07734807383988498,0.5872464180555087,-0.8066483564638899,-0.0667197694218025,0.8787162156502629,-0.6838140320655145,-0.1112307170457264,0.7741640967657092,-0.5712963188250507,-0.13420802389851189,0.632662861959197,-0.5865790741301004,-0.148566662907655,0.6312122914689141,-0.5445190244334513,-0.11722229520857877,0.895276099517076,-0.41602376942538133,-0.10127082703485231,0.7933180962902827,-0.32173885239751626,-0.07503531581864657,0.6616500764884811,-0.3407158443738945,-0.07769308733838858,0.6525554541309165,-0.24907228746449545,-0.16207278453741883,0.8782792998964082,-0.13202649192278715,-0.1332491905646005,0.7717334902387994,-0.06753869446486982,-0.07391809893216833,0.640759874868875,-0.090072137380816,-0.059009192482956434,0.6503601785026148,0.047008111058287866,-0.2064864297431565,0.8169804398643237,0.12604058054834824,-0.1759792265655248,0.7062350942898906,0.15465569719574263,-0.1140431393599371,0.5957565334733491,0.12685659807988475,-0.08022658746165927
good,0.0,0.0,0.0,0.11939768439906763,-0.42565033880595027,0.027634077740951068,0.3029018526801808,-0.8227828824446067,-0.0020643615996525483,0.39020424412580335,-1.1285224512653325,-0.04087601068928393,0.3468286564295222,-1.3623817267857483,-0.06763993084824027,0.586739483662438,-0.8077183759913962,-0.057613507186524256,0.8981412054971726,-0.6979972302794445,-0.10821628066120811,0.7887476150398787,-0.5738064892794984,-0.13638493386051231,0.6434835624673011,-0.5850232964787677,-0.1542295497289795,0.6288423484609398,-0.5541607621526495,-0.11135725415938327,0.908094585285619,-0.4294092566742662,-0.10367630475877647,0.7995026831523697,-0.32485918403275743,-0.08134645834728305,0.6692974459185397,-0.34499662344922394,-0.08416418444827602,0.6500748847693297,-0.2568319016932214,-0.16069440282071545,0.8862355205094397,-0.14857754588224306,-0.14299040490544232,0.7729868955840075,-0.06545894561691439,-0.08511122541657505,0.6462713232697804,-0.07957215067030422,-0.06783573680307575,0.6486423680243457,0.04944769065545354,-0.20915481158602,0.8284703293006742,0.1243032985971064,-0.19060813351391614,0.7134628970677032,0.16978289131042004,-0.13080875619652538,0.6048952770228301,0.15529407270246123,-0.096028940837828
good,0.0,0.0,0.0,0.12319732359157998,-0.42637514717502545,0.0272650411371232,0.30547625687395286,-0.808115827933474,-0.0011117477160514152,0.3973015931987118,-1.1064912832502845,-0.037921319368552926,0.35908652472577235,-1.3382517119165436,-0.06372106440569876,0.6068228668047145,-0.7927105720891274,-0.058030799247458346,0.8926070027322524,-0.6765065520604795,-0.09586585356611113,0.787707824063383,-0.5643416083233055,-0.11401514249959867,0.650870685248238,-0.5744240581974948,-0.12690203452606125,0.6477210752191448,-0.533991570320446,-0.10939532094306245,0.8998896326805318,-0.4048925381379401,-0.08860720141709232,0.7972244884456731,-0.31022859266332903,-0.062415968641806534,0.6741563373421973,-0.32724812983386725,-0.06667512771304583,0.6634436406570935,-0.23713245510093586,-0.15475728050392767,0.8808700456700054,-0.12732759515995543,-0.12797517963168736,0.7729951526233396,-0.05688311642976651,-0.07050908490182496,0.647977796169874,-0.07287227189635576,-0.056811261518179605,0.6562879345462549,0.06144437937527871,-0.1990751400302347,0.8282051480345576,0.12928467078726683,-0.17301179535751796,0.7162395846561982,0.16461197210835318,-0.11150364175092668,0.6074215075813056,0.14601063412120466,-0.07740626645671474
good,0.0,0.0,0.0,0.11681768166635605,-0.4278292475243122,0.019928415359052404,0.304210506380376,-0.8144486667723596,-0.00733842561923298,0.3972568337147456,-1.1073360046296683,-0.040893207686277265,0.36020290831152035,-1.333002500636971,-0.06376617892746252,0.6009892682857609,-0.7967931703939484,-0.06264425812506809,0.8834282191373884,-0.6782769428477745,-0.1032628153792298,0.7794809193986311,-0.5727646258838639,-0.1234183979203554,0.6418012732598528,-0.5818372073028636,-0.13626964841484604,0.6400374671685829,-0.5246260417614202,-0.1089478592440571,0.8887433349103707,-0.40852229330200396,-0.09333148355546426,0.7890258545964762,-0.3172142327851844,-0.06952827419787369,0.6657686537961351,-0.326424578940307,-0.07313422319114997,0.6548023597878103,-0.22214060281434023,-0.15007256684000353,0.8655943161978484,-0.1278960169596293,-0.12725420805117,0.7609402661728849,-0.057376188540863196,-0.07159530544614125,0.6371484596140066,-0.06454241051864774,-0.056812747139382884,0.6468212139654202,0.07805661543542655,-0.1905443960552465,0.8171610481478693,0.12871941296715145,-0.1670048597462547,0.7085572512141715,0.16225076037159908,-0.1071322378955289,0.6016175589762607,0.1514319311120118,-0.07319777976114604
good,0.0,0.0,0.0,0.12265044683655398,-0.4321784869232994,0.01443896158037429,0.3116933995302298,-0.8217765827231935,-0.013436797859470655,0.40691684321543603,-1.128728729848018,-0.04584499244362663,0.362939418173821,-1.358717210033372,-0.06764384938581001,0.6106963657433601,-0.7891424027380421,-0.0655434772196138,0.888860519939147,-0.6775945986182408,-0.10335435825565466,0.7821308007772785,-0.5611519386018946,-0.12295076417727145,0.6462653397477479,-0.5670296596772029,-0.1368602134074565,0.658552756444092,-0.5174482025725706,-0.10685489894800759,0.8918972233744866,-0.40398001593699073,-0.08916028354319168,0.7895703113806269,-0.30719022329400336,-0.06752598966735295,0.6655131572411425,-0.31789921470514415,-0.07283640831818049,0.6786738895746349,-0.2127553144983291,-0.14267059047321187,0.8625539658396933,-0.12055625146537852,-0.11741348308987125,0.756576922268583,-0.05143086038984815,-0.06544202990787647,0.6340512436107525,-0.06356066869055044,-0.053736579747882915,0.6738087315853221,0.08862225201504838,-0.178259681420984,0.8194109164406821,0.14171915267782553,-0.15447644821012005,0.7099256997534462,0.17313436296032794,-0.0970322160084293,0.604607801849488,0.1604293271452741,-0.06442036721674763
good,0.0,0.0,0.0,0.12380910748209276,-0.42630838632434476,0.01579938441243999,0.3159423231291023,-0.8097410203268952,-0.012123143415301204,0.41139541543368285,-1.1079879449952963,-0.04503413179650422,0.37044907316763326,-1.334624163458738,-0.06716315891153336,0.6080135499507374,-0.7914837306645164,-0.06216884782735391,0.8796481540943152,-0.6783470122857156,-0.09691655185958871,0.7817429817995165,-0.563129224280434,-0.11420503718094561,0.6476812068300937,-0.5697248839959473,-0.1260179738272688,0.6499739391604453,-0.5209653409615562,-0.10422817989116807,0.8826996047207215,-0.40123488488952475,-0.08286481963321923,0.7858824171642649,-0.30601766075693654,-0.05930891245639909,0.6629217623935455,-0.3206207055545298,-0.06378062493115075,0.6646912241574604,-0.21632961422580618,-0.14078443556628,0.8600243065890106,-0.1265183180158044,-0.11467295200406369,0.760887118011068,-0.055533230063829826,-0.062372863735541885,0.6379088046606273,-0.06551933708584236,-0.05008013101507638,0.6555560925010673,0.08699289078536018,-0.1766078226434582,0.8165505650845437,0.12616658793808933,-0.15310869771086957,0.7119560344879552,0.15800440654372044,-0.09366174226620423,0.6031216428623527,0.14795391177524095,-0.05914454201173943
good,0.0,0.0,0.0,0.12316426657234171,-0.43538408419279606,0.014295336142578205,0.31267634244658216,-0.819336761404623,-0.014272122220479713,0.41190711288490667,-1.1182257505617017,-0.04779976341795074,0.37633751528833637,-1.3504330966377758,-0.07022509609586548,0.608508436511262,-0.7907995887892558,-0.06591923073155986,0.8815722047860564,-0.6920119873975713,-0.10353346157451032,0.7899397801306856,-0.5792217011261873,-0.12144440419235537,0.6588178365990802,-0.5799322285949373,-0.1333792349817926,0.6514419252526867,-0.5188397363972151,-0.10824622290252896,0.8873077835789959,-0.40682457100083114,-0.0908826699423951,0.7914775160144379,-0.3120837707939447,-0.06680185045441438,0.6686098084548135,-0.32332860862559437,-0.07051383894217805,0.6678662557858756,-0.21207666531884856,-0.1454513571135554,0.8688995127109856,-0.12298608833235698,-0.12438537718960932,0.7687766976190544,-0.05392529525986958,-0.07060309500941402,0.6439172790892702,-0.06229014136924477,-0.056397474372355365,0.6596347246390238,0.09417257249776989,-0.18207313212438647,0.8241833916564734,0.136452113709002,-0.1639777203908775,0.7183994258882028,0.1670196076388664,-0.10577805967616466,0.6084518565727046,0.1566139984237581,-0.07123534698645012
good,0.0,0.0,0.0,0.1283554748960065,-0.4377993085071081,0.01813076889796634,0.32089250584690554,-0.820681795542999,-0.010586480920813804,0.4208359569460523,-1.1146052833132287,-0.04519939820210161,0.3850766280056277,-1.3456548282228826,-0.06906932657398675,0.6168141942301683,-0.7843596955936569,-0.06566519127645115,0.8972956969683792,-0.6743845503543326,-0.1053928623195192,0.7975864333925395,-0.5609432098183078,-0.12624399101506803,0.6643270729804385,-0.5695044653664088,-0.14015353391182642,0.6571353837048265,-0.5059650462460209,-0.11119264647233998,0.9010883984285425,-0.39426279093394884,-0.0937258268673575,0.8026059768740971,-0.29974023417485274,-0.0695994255823594,0.6795577545771156,-0.3140889092266669,-0.07328473254236795,0.6713574643010465,-0.1953638387100551,-0.15122854782629858,0.8766256084254521,-0.1152904016383893,-0.1291097409272812,0.7746310460962142,-0.04403605245198995,-0.07291939114684104,0.6504972396838874,-0.05266818134395628,-0.057163654921491995,0.6615722994216422,0.11283158538794132,-0.19036505269962029,0.8314921189023324,0.14145806214770418,-0.17011675219925773,0.7244667711128547,0.1759865777155695,-0.1079749126514987,0.6144115878731308,0.16961897435552356,-0.0708273673625379
good,0.0,0.0,0.0,0.1314197416068883,-0.44219387289098205,0.026307180939812956,0.32307035740888496,-0.8199121745893759,-0.0005065916162647484,0.4177705873670046,-1.117716286296242,-0.03454330956599485,0.3769081110776072,-1.3500930423565196,-0.058464287756943484,0.6168699191721837,-0.784818424258745,-0.05935771290031454,0.9006178472081833,-0.6697373638050995,-0.09282275968343669,0.8012211772328891,-0.5479341422333779,-0.1077193357685299,0.6646695762305255,-0.5528415057067638,-0.11745514218876925,0.6601928634312131,-0.5098476020394243,-0.10617170019288674,0.9036841240263948,-0.38457594292631475,-0.08024668551360899,0.8042129889004729,-0.28529225455886953,-0.051833297538599436,0.6782715102551161,-0.3026968022441675,-0.05440503527353712,0.6759962269663146,-0.20204657442940682,-0.14631352898238262,0.8764690067262154,-0.11036737973657208,-0.11340077304190344,0.7735666054969859,-0.035673331305959795,-0.05504054535445598,0.6482737929010215,-0.04767432572928864,-0.041155526832520654,0.6665171434324705,0.10280274753832391,-0.18517985930767336,0.8286512530467031,0.14519457172833866,-0.15518827096125554,0.7195698338834503,0.17865864795787606,-0.09048943423340584,0.6087423353261688,0.1675267804486058,-0.05396406004912517
good,0.0,0.0,0.0,0.1306918157753207,-0.43975404334709745,0.01638838047751715,0.3201323124895835,-0.821768802153233,-0.015059020383771203,0.4171957282093028,-1.1259970351461965,-0.05184130630708436,0.3778296968649525,-1.3627507095031235,-0.07771317905676582,0.613983250747962,-0.7861904846103687,-0.0701489834507382,0.8938944626744724,-0.6782735191351775,-0.10516280330645486,0.7969641487946516,-0.5580920999343405,-0.12052052146497583,0.6641011092559869,-0.5624957155859818,-0.13131847704088082,0.6604008047050591,-0.513408295310921,-0.11265876586909702,0.9005841758281201,-0.39486202242633683,-0.08900166476471855,0.8040546355029936,-0.2943099438680284,-0.061086822517689016,0.6802345692211818,-0.3087637271220044,-0.06407705689009585,0.6782396319939533,-0.20840469516604873,-0.1490331177440885,0.8726083221994574,-0.11861282380453343,-0.1178912401979187,0.7720886627473742,-0.045325825262929775,-0.06055623490981245,0.646049416892255,-0.05763089462354464,-0.04728532850219985,0.6694925901256248,0.09487714459763674,-0.18527885599034996,0.8247130686797374,0.1400216675382048,-0.15703629404485944,0.7170002824056404,0.17069234407981212,-0.09480965468919501,0.6051779768246778,0.15465699778704237,-0.05968598070406994
good,0.0,0.0,0.0,0.13144791935015163,-0.43365859630450104,0.014822998912605525,0.3220552973233887,-0.8163758715787987,-0.020165304629150435,0.420983160625612,-1.120246352497355,-0.06158440596735716,0.3867507701223554,-1.3624401455693331,-0.09183706713252526,0.6228458713629709,-0.7795448786847284,-0.06606486257449379,0.910641653793996,-0.6701115921995793,-0.11137340071598065,0.8080904753197145,-0.5505077644124033,-0.13855144794009439,0.6735460185262268,-0.5610558379356673,-0.15648634562402505,0.6636587491249201,-0.5048349570781766,-0.11039716050678565,0.9114002775454481,-0.388520667195291,-0.09477423344800813,0.8085892695157832,-0.2913569324307633,-0.07256710640306976,0.6823296566748143,-0.30962158781801286,-0.07778186993092615,0.6780956745434694,-0.1986008495287412,-0.150119892501324,0.8769453074962833,-0.10930662417945448,-0.1245939399622732,0.7729852563407336,-0.03932226370898273,-0.06769582386250073,0.6472223512043637,-0.05323965275155785,-0.05284441921475775,0.6671884790178193,0.10527257702483114,-0.19000283942541285,0.8221314582981757,0.14869221904128455,-0.16297651541740463,0.7120306172774906,0.17949006048310134,-0.0986808435335602,0.6028335952675955,0.16641291382888423,-0.061096408597552
good,0.0,0.0,0.0,0.13280045594274453,-0.4293929172901041,0.018005265587616306,0.3254634911476575,-0.810653190934212,-0.01651717595488049,0.4264821117859914,-1.1118644070893364,-0.057426203839306744,0.3941098010411896,-1.352830911126577,-0.08691467849205144,0.613529821161639,-0.7866643243852147,-0.06879155127828367,0.9010356896539048,-0.6617417959515534,-0.10817715721617574,0.8020229185644624,-0.543982670124317,-0.12642953791843248,0.6671573113786694,-0.5566265174617667,-0.1381724609081847,0.6537209997690983,-0.5140694433051775,-0.11496012130100428,0.9070103958521476,-0.3940817840162971,-0.09698719226847044,0.8085540924968553,-0.29612119441461043,-0.07090933277489637,0.6821910169906432,-0.3112070613126691,-0.07326231659036234,0.6689661340743213,-0.21045953413333834,-0.15535356860788319,0.8813000858384809,-0.12076681093578298,-0.12821404238108497,0.7803456078489289,-0.048469089992437535,-0.06976742721876193,0.653013978346109,-0.05901268916580719,-0.05382658343998992,0.6601016200126519,0.09279480692129055,-0.19536009505236296,0.8254904143003412,0.13457176124005216,-0.1671329273451805,0.7212880188289743,0.1665467506340025,-0.10321762945877337,0.6127423188680082,0.15422216425407514,-0.06624359801529363
good,0.0,0.0,0.0,0.1367652082952698,-0.4335776251930068,0.023100826984875148,0.32791936098260627,-0.8173422437529334,-0.007333792014003692,0.4270367483624558,-1.1181707527281055,-0.04440540820681334,0.3906157202495963,-1.3524113483243494,-0.07057509853325952,0.6130877505520849,-0.7873393102664304,-0.06490065206585056,0.8998328743147773,-0.672904358565371,-0.10324346687550147,0.7992061981931305,-0.5484346861286047,-0.1226225233261041,0.6636507699788344,-0.5525770719328393,-0.13509594353554388,0.6554403457800055,-0.5173855610797342,-0.11106417260864988,0.9066016368537051,-0.3988188792292421,-0.08885849181961981,0.8084301204680028,-0.298568783635253,-0.060649057151801494,0.6818275007660627,-0.31292945804655453,-0.06279094215015779,0.6721750516463735,-0.2150621121706517,-0.15116167407388076,0.8783473205375895,-0.12691296564804516,-0.1192888018245691,0.7773296545369052,-0.05366696323574544,-0.058982922922952305,0.6504263758477707,-0.06314613687791754,-0.043307868194282034,0.6649534237783654,0.0847187521983163,-0.19063159682455086,0.8312036765193691,0.12138825080723806,-0.1578253633803728,0.7255821622093365,0.15622570331215305,-0.09182422996953046,0.6155726976866802,0.14769706251310408,-0.05463486708837419
good,0.0,0.0,0.0,0.13342927390556492,-0.43361050157729536,0.028148637708314914,0.32452733812380163,-0.8140112679182436,0.0004752169303083329,0.42556897892647233,-1.109385276471157,-0.03509333487668017,0.3918525126968835,-1.3436064435955102,-0.060396203371953325,0.6226285010971448,-0.780448422970343,-0.05679718113059998,0.8928699715382182,-0.6621972812457692,-0.08915433029291203,0.7934656117711008,-0.5434232606510786,-0.10426213056502502,0.6610377991593036,-0.549881742813041,-0.11475415824791793,0.659636946640056,-0.5116180504851148,-0.10527810873844232,0.9008134393340759,-0.3948919118644405,-0.07910101069844186,0.8028740564658515,-0.29504711885817914,-0.04952842430184742,0.677478349930928,-0.30625659077222067,-0.0513176542022326,0.6706910495214603,-0.21071415792961656,-0.1470841080360864,0.8720138786621714,-0.12903295706158124,-0.11455593918339352,0.7699623391473586,-0.05372417668808932,-0.054114176255155,0.6434266168555047,-0.059437514273043494,-0.03830140707763269,0.6590117339385126,0.08865629410360765,-0.18760158548000141,0.8311480865075788,0.11800742086810175,-0.1567295387194282,0.7231978272726712,0.15312058117502517,-0.0907290538979465,0.6104015970616983,0.14622214791211172,-0.05304972812654046
good,0.0,0.0,0.0,0.1332194169600971,-0.4365516638712022,0.019733980534573654,0.32263468979962506,-0.8186329696309605,-0.013487599427009122,0.42638403773779326,-1.1177823112385659,-0.05334837660404769,0.39215057487753957,-1.3566664879448695,-0.08226457268172317,0.6184331535988922,-0.783027244260079,-0.06633717185599808,0.8980187990844922,-0.6705823468557297,-0.10213698536867452,0.7980294212826249,-0.5509017730967842,-0.11904325099962025,0.6638057306216033,-0.5594845762802366,-0.13025937354460665,0.6584898374979625,-0.51067351084823,-0.11162660077197956,0.9051765183970724,-0.39925565497249665,-0.08999137384745466,0.8060656751730646,-0.2987287135802789,-0.063460680710804,0.6783330618298132,-0.3108921978462367,-0.06635738209771232,0.67255343359175,-0.2077683883846192,-0.1505597303208492,0.8787409454498792,-0.13071623091237236,-0.12093518158803283,0.777453497898555,-0.057838539468827686,-0.06175230814387902,0.6479927153622008,-0.06416058843381546,-0.045650661338192206,0.6621960755609111,0.091710509939546,-0.1887492398494837,0.8343672385636537,0.11451670901007732,-0.1581264508900811,0.729993445004664,0.14745270926294596,-0.09139994345397467,0.6164032347961167,0.14150320267319988,-0.052657983970317505
good,0.0,0.0,0.0,0.1317670888113078,-0.4343390960340896,0.014054464228738706,0.3183708095565598,-0.8093133863370126,-0.021310158014546356,0.4232147515774714,-1.1009505368839267,-0.06248265356801759,0.3978959224940399,-1.33838371588754,-0.09260635409415388,0.627455318299838,-0.7757439891044469,-0.06717826832789077,0.893613481818897,-0.6561573622586546,-0.1084234191190679,0.7931281238569446,-0.5399450052966706,-0.13174730210487068,0.6616126509651628,-0.5486412409172937,-0.14736294508731299,0.6656908369208149,-0.4990141842477669,-0.11184046675170961,0.9026631358822302,-0.3822347026497536,-0.09612222258612087,0.8022375328980226,-0.28588825922572353,-0.07395505023302829,0.6763337947899195,-0.29854706526461094,-0.07906435944390301,0.6781341112578981,-0.19505460802548139,-0.15152997245590535,0.8749762571919626,-0.10975322113953453,-0.12956963782045686,0.7716314227389925,-0.04011323664872251,-0.07405594760825532,0.6447096593990472,-0.0481951278138359,-0.058868420593846615,0.6670728685445806,0.10559812042637796,-0.19104202352278132,0.8314455469586185,0.1381676258113865,-0.16842937385533358,0.7244894916204778,0.17196582010741454,-0.10603229204246627,0.6137654650685817,0.16639947963473117,-0.06894186925646334
good,0.0,0.0,0.0,0.12786309344027608,-0.4270175203788876,0.010685366604168117,0.3140820251525723,-0.8020060619846243,-0.02723811370976194,0.4210037593583226,-1.0972612049079535,-0.0700631361331775,0.39121363496776873,-1.3359364541462626,-0.10226076656482322,0.6257966300352062,-0.7768909264279353,-0.0693607891104519,0.8902939448182482,-0.6539948568698223,-0.1106639066328617,0.7875305080451752,-0.5401377303530664,-0.13490273976469236,0.6555058999912698,-0.5497749476484302,-0.15132561387835972,0.6655254155061682,-0.5002660534866162,-0.11264476440096581,0.8994740796123264,-0.3789812452716801,-0.09562533085144077,0.8005551133752979,-0.2838163042948774,-0.07386645103364808,0.6783078217419843,-0.2958301077908161,-0.07942154372552439,0.6802894838053264,-0.1973979678034968,-0.15115906406256926,0.8765922746515599,-0.10363256124231668,-0.12628108178572228,0.7739147912412785,-0.03626139282309612,-0.07116550622143714,0.6487679090473533,-0.046506353810740114,-0.057116061828920206,0.6720233926107644,0.10142472528790025,-0.19004672364379843,0.8296957314227238,0.14114173466254754,-0.1628525304230619,0.7204660037423549,0.1736393899810347,-0.09965790783319192,0.6116857101708199,0.16658514407938943,-0.0629202849707626
good,0.0,0.0,0.0,0.12463735337311761,-0.4277336235591547,0.014839628322628256,0.3124157102400325,-0.8057699782606589,-0.018622695856929272,0.4184087053843116,-1.1002830069666123,-0.057453387303570906,0.39184943641880016,-1.3351982198750054,-0.0856126061348923,0.6273792944862971,-0.7759120283927432,-0.06593614711285696,0.8908945589799716,-0.6639292559136668,-0.10318847210940321,0.7885835914614121,-0.5475708039735423,-0.1241727716158005,0.6568840881635691,-0.5567073356592364,-0.1381506915111018,0.667928466736464,-0.5007136364353403,-0.10868255559250187,0.9012982408857316,-0.39072368258461243,-0.08851336242572586,0.8020346911266986,-0.29237193560666247,-0.06457726880259794,0.6777598676176751,-0.30196619472318065,-0.0681991588350124,0.6826265084426897,-0.19864177484780982,-0.14589613049255232,0.8793612885554305,-0.12144823488766582,-0.1179387918272178,0.7777383730153331,-0.05128470654327438,-0.061223175186119576,0.6508318602511088,-0.05799601326171379,-0.04572878970417581,0.6729587207707944,0.0996326533681444,-0.18302762488190247,0.8374209170820036,0.12429685772843277,-0.15433194965382524,0.7325138072257433,0.15561783107072194,-0.0898783579709314,0.6221156725038578,0.14911615377671844,-0.05172774289139287
good,0.0,0.0,0.0,0.12198703891756255,-0.4443061908771118,0.011502206274891796,0.3035027402568883,-0.8312340729346382,-0.022217753266640328,0.4076544643742844,-1.1293263396267759,-0.059787931308196776,0.37568186287717725,-1.3617736088170689,-0.0870639664540013,0.6193931711431224,-0.7817282367315721,-0.07242085759318487,0.8920407285476053,-0.6908413154762024,-0.10665848896112375,0.7936151964345851,-0.5808184996483633,-0.12369914643481458,0.6632680369118561,-0.5839174279447318,-0.13452906494198585,0.665284166978814,-0.4955750146453097,-0.1115729911352443,0.901896006767166,-0.4175303543918971,-0.08797932468022322,0.8053425689826194,-0.3242771493505637,-0.06142142787482457,0.6809699921443857,-0.32432898740554517,-0.06361872114434793,0.6847510845595223,-0.19065913198244436,-0.14463700739560342,0.8794464262419762,-0.14591227607455812,-0.11249315518114679,0.7817715585346638,-0.07897058665453396,-0.055019474368590615,0.6558786455981879,-0.07684473270453193,-0.040180484000312204,0.6803595373350086,0.10588490480091346,-0.17760122768612696,0.8432143411366179,0.0999094581488351,-0.1459358438047478,0.740001070950297,0.13387671394726497,-0.07931711626685299,0.6312819822052418,0.14037103484491978,-0.04023130766478325
